,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-09-06 17:00:00-04:00,6.4984,6.4985,6.4967,6.4967,0,111,0.0
2021-09-06 17:01:00-04:00,6.4966,6.4966,6.4962,6.4962,0,6,0.0
2021-09-06 17:02:00-04:00,6.4961,6.4966,6.4959,6.4959,0,56,0.0
2021-09-06 17:03:00-04:00,6.496,6.4978,6.4959,6.4978,0,100,0.0
2021-09-06 17:04:00-04:00,6.4978,6.498,6.4975,6.498,0,82,0.0
2021-09-06 17:05:00-04:00,6.498,6.498,6.4975,6.4979,0,72,0.0
2021-09-06 17:06:00-04:00,6.4979,6.4979,6.4977,6.4979,0,72,0.0
2021-09-06 17:07:00-04:00,6.4979,6.4979,6.4977,6.4977,0,171,0.0
2021-09-06 17:08:00-04:00,6.4977,6.498,6.4976,6.498,0,108,0.0
2021-09-06 17:09:00-04:00,6.498,6.498,6.4977,6.4978,0,144,0.0
2021-09-06 17:10:00-04:00,6.4978,6.4979,6.4975,6.4977,0,105,0.0
2021-09-06 17:13:00-04:00,6.4969,6.4969,6.4962,6.4962,0,44,0.0
2021-09-06 17:14:00-04:00,6.4962,6.4962,6.4956,6.4959,0,103,0.0
2021-09-06 17:15:00-04:00,6.4959,6.4961,6.4957,6.4957,0,128,0.0
2021-09-06 17:16:00-04:00,6.4957,6.4966,6.4956,6.4961,0,28,0.0
2021-09-06 17:17:00-04:00,6.4962,6.4967,6.4958,6.4958,0,18,0.0
2021-09-06 17:18:00-04:00,6.4959,6.4965,6.4957,6.4964,0,94,0.0
2021-09-06 17:19:00-04:00,6.4963,6.4964,6.4954,6.4964,0,32,0.0
2021-09-06 17:22:00-04:00,6.4963,6.4971,6.4957,6.4969,0,28,0.0
2021-09-06 17:23:00-04:00,6.4967,6.4967,6.4963,6.4963,0,4,0.0
