,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-07-08 17:00:00-04:00,6.5384,6.5384,6.5384,6.5384,0,1,0.0
2021-07-08 17:01:00-04:00,6.5384,6.5384,6.5384,6.5384,0,50,0.0
2021-07-08 17:02:00-04:00,6.5384,6.5384,6.5381,6.5384,0,123,0.0
2021-07-08 17:03:00-04:00,6.5384,6.5388,6.5384,6.5388,0,6,0.0
2021-07-08 17:04:00-04:00,6.5387,6.5394,6.5384,6.5394,0,43,0.0
2021-07-08 17:05:00-04:00,6.5394,6.5408,6.5392,6.5406,0,104,0.0
2021-07-08 17:06:00-04:00,6.5406,6.5406,6.5394,6.5396,0,164,0.0
2021-07-08 17:07:00-04:00,6.5398,6.5407,6.5394,6.5407,0,178,0.0
2021-07-08 17:08:00-04:00,6.5407,6.5407,6.5394,6.5404,0,56,0.0
2021-07-08 17:09:00-04:00,6.5405,6.5411,6.5403,6.5405,0,117,0.0
2021-07-08 17:10:00-04:00,6.5405,6.5405,6.5399,6.5401,0,104,0.0
2021-07-08 17:11:00-04:00,6.5401,6.5401,6.5391,6.5395,0,106,0.0
2021-07-08 17:12:00-04:00,6.5395,6.5395,6.5392,6.5392,0,88,0.0
2021-07-08 17:13:00-04:00,6.5392,6.5392,6.538,6.538,0,98,0.0
2021-07-08 17:14:00-04:00,6.538,6.5388,6.538,6.5388,0,189,0.0
2021-07-08 17:15:00-04:00,6.5388,6.5388,6.538,6.5388,0,208,0.0
2021-07-08 17:16:00-04:00,6.5387,6.539,6.5387,6.539,0,20,0.0
2021-07-08 17:20:00-04:00,6.539,6.5395,6.5389,6.5394,0,84,0.0
2021-07-08 17:21:00-04:00,6.5394,6.5394,6.5394,6.5394,0,16,0.0
2021-07-08 17:23:00-04:00,6.5392,6.5392,6.5382,6.5388,0,170,0.0
2021-07-08 17:24:00-04:00,6.5389,6.5392,6.5389,6.5392,0,30,0.0
2021-07-08 17:25:00-04:00,6.5391,6.5392,6.5389,6.5392,0,16,0.0
2021-07-08 17:26:00-04:00,6.5392,6.5395,6.5388,6.5394,0,138,0.0
2021-07-08 17:27:00-04:00,6.5394,6.5394,6.5387,6.5387,0,68,0.0
2021-07-08 17:28:00-04:00,6.5387,6.5388,6.5387,6.5388,0,20,0.0
2021-07-08 17:29:00-04:00,6.5388,6.5389,6.5388,6.5389,0,2,0.0
2021-07-08 17:30:00-04:00,6.5389,6.5394,6.5389,6.5394,0,24,0.0
2021-07-08 17:35:00-04:00,6.5395,6.5396,6.5395,6.5396,0,4,0.0
2021-07-08 17:40:00-04:00,6.5397,6.5416,6.5397,6.5406,0,56,0.0
2021-07-08 17:41:00-04:00,6.5408,6.5417,6.5405,6.5417,0,130,0.0
2021-07-08 17:42:00-04:00,6.5416,6.5417,6.5408,6.5408,0,76,0.0
2021-07-08 17:43:00-04:00,6.5408,6.5411,6.5408,6.5411,0,6,0.0
2021-07-08 17:44:00-04:00,6.5412,6.5416,6.5404,6.5404,0,116,0.0
2021-07-08 17:45:00-04:00,6.5404,6.5404,6.5389,6.5394,0,36,0.0
2021-07-08 17:46:00-04:00,6.5391,6.5391,6.5389,6.5389,0,8,0.0
2021-07-08 17:59:00-04:00,6.5388,6.5388,6.5387,6.5387,0,2,0.0
2021-07-08 18:00:00-04:00,6.5387,6.5387,6.5384,6.5384,0,129,0.0
2021-07-08 18:01:00-04:00,6.5384,6.5389,6.5384,6.5384,0,26,0.0
2021-07-08 18:03:00-04:00,6.5384,6.5384,6.5384,6.5384,0,2,0.0
2021-07-08 18:04:00-04:00,6.5384,6.5384,6.5384,6.5384,0,44,0.0
2021-07-08 18:05:00-04:00,6.5384,6.5384,6.5384,6.5384,0,18,0.0
2021-07-08 18:06:00-04:00,6.5384,6.5389,6.5384,6.5389,0,22,0.0
2021-07-08 18:07:00-04:00,6.5387,6.5389,6.5384,6.5388,0,22,0.0
2021-07-08 18:08:00-04:00,6.5388,6.5389,6.5384,6.5388,0,30,0.0
2021-07-08 18:09:00-04:00,6.539,6.5392,6.5384,6.5384,0,26,0.0
2021-07-08 18:10:00-04:00,6.5384,6.539,6.5384,6.5389,0,26,0.0
2021-07-08 18:11:00-04:00,6.539,6.5392,6.5384,6.539,0,22,0.0
2021-07-08 18:12:00-04:00,6.5389,6.5391,6.5384,6.539,0,52,0.0
2021-07-08 18:13:00-04:00,6.539,6.539,6.539,6.539,0,4,0.0
2021-07-08 18:14:00-04:00,6.5396,6.5403,6.5389,6.5399,0,18,0.0
2021-07-08 18:15:00-04:00,6.5394,6.5401,6.5389,6.5391,0,20,0.0
2021-07-08 18:16:00-04:00,6.5391,6.5391,6.5391,6.5391,0,6,0.0
2021-07-08 18:18:00-04:00,6.5391,6.5391,6.5391,6.5391,0,2,0.0
2021-07-08 18:19:00-04:00,6.5396,6.5401,6.5389,6.539,0,22,0.0
2021-07-08 18:20:00-04:00,6.5393,6.5401,6.5389,6.5389,0,16,0.0
2021-07-08 18:21:00-04:00,6.5394,6.54,6.5389,6.5389,0,12,0.0
2021-07-08 18:22:00-04:00,6.5391,6.5401,6.5389,6.539,0,18,0.0
2021-07-08 18:23:00-04:00,6.5395,6.5401,6.539,6.5391,0,14,0.0
2021-07-08 18:24:00-04:00,6.5393,6.5395,6.5389,6.539,0,14,0.0
2021-07-08 18:25:00-04:00,6.5391,6.5395,6.5389,6.5389,0,32,0.0
2021-07-08 18:27:00-04:00,6.5395,6.5401,6.539,6.539,0,6,0.0
2021-07-08 18:28:00-04:00,6.5393,6.5401,6.5393,6.5401,0,4,0.0
2021-07-08 18:35:00-04:00,6.5393,6.5393,6.5386,6.5389,0,4,0.0
2021-07-08 18:36:00-04:00,6.5387,6.5396,6.5385,6.5385,0,30,0.0
2021-07-08 18:37:00-04:00,6.5386,6.539,6.5384,6.5385,0,22,0.0
2021-07-08 18:38:00-04:00,6.5387,6.5391,6.5386,6.5386,0,6,0.0
2021-07-08 18:40:00-04:00,6.5388,6.5391,6.5388,6.5391,0,2,0.0
2021-07-08 18:41:00-04:00,6.5389,6.5392,6.5385,6.5386,0,22,0.0
2021-07-08 18:42:00-04:00,6.5386,6.5386,6.5386,6.5386,0,2,0.0
2021-07-08 18:44:00-04:00,6.5389,6.5392,6.5386,6.5386,0,14,0.0
2021-07-08 18:45:00-04:00,6.5387,6.5392,6.5385,6.5385,0,24,0.0
2021-07-08 18:47:00-04:00,6.5387,6.5389,6.5384,6.5384,0,6,0.0
2021-07-08 18:48:00-04:00,6.5387,6.5391,6.5384,6.5384,0,14,0.0
2021-07-08 18:49:00-04:00,6.5386,6.5392,6.5385,6.5385,0,14,0.0
2021-07-08 18:50:00-04:00,6.5386,6.5391,6.5385,6.5391,0,10,0.0
2021-07-08 18:51:00-04:00,6.5389,6.5391,6.5385,6.5385,0,12,0.0
2021-07-08 18:54:00-04:00,6.5389,6.5398,6.5389,6.5398,0,10,0.0
2021-07-08 18:55:00-04:00,6.5396,6.5396,6.5392,6.5392,0,4,0.0
2021-07-08 18:57:00-04:00,6.5395,6.5399,6.5392,6.5392,0,22,0.0
2021-07-08 18:58:00-04:00,6.5395,6.5405,6.5394,6.54,0,32,0.0
2021-07-08 18:59:00-04:00,6.5398,6.5403,6.5394,6.5398,0,22,0.0
2021-07-08 19:00:00-04:00,6.5396,6.5396,6.5394,6.5394,0,10,0.0
2021-07-08 19:01:00-04:00,6.5391,6.5394,6.5389,6.5389,0,16,0.0
2021-07-08 19:02:00-04:00,6.5389,6.5394,6.5389,6.5389,0,16,0.0
2021-07-08 19:04:00-04:00,6.5389,6.5394,6.5389,6.5389,0,12,0.0
2021-07-08 19:06:00-04:00,6.5386,6.5386,6.5379,6.5379,0,8,0.0
2021-07-08 19:07:00-04:00,6.5378,6.5378,6.5374,6.5374,0,8,0.0
2021-07-08 19:09:00-04:00,6.5374,6.5384,6.5374,6.5384,0,12,0.0
2021-07-08 19:38:00-04:00,6.5381,6.5381,6.5379,6.5379,0,2,0.0
2021-07-08 19:41:00-04:00,6.5379,6.5379,6.5374,6.5374,0,4,0.0
2021-07-08 19:45:00-04:00,6.5374,6.5374,6.5369,6.5369,0,4,0.0
2021-07-08 19:47:00-04:00,6.5369,6.5369,6.5364,6.5364,0,4,0.0
2021-07-08 19:48:00-04:00,6.5364,6.5364,6.5359,6.5364,0,6,0.0
2021-07-08 19:51:00-04:00,6.5364,6.5369,6.5359,6.5369,0,6,0.0
2021-07-08 19:52:00-04:00,6.537,6.5374,6.537,6.5374,0,10,0.0
2021-07-08 19:57:00-04:00,6.5369,6.5369,6.5364,6.5364,0,2,0.0
2021-07-08 19:59:00-04:00,6.5366,6.5369,6.5366,6.5369,0,4,0.0
2021-07-08 20:00:00-04:00,6.5369,6.5369,6.5364,6.5364,0,8,0.0
2021-07-08 20:01:00-04:00,6.5364,6.5369,6.5364,6.5369,0,4,0.0
2021-07-08 20:02:00-04:00,6.5369,6.5369,6.5364,6.5364,0,6,0.0
2021-07-08 20:03:00-04:00,6.5364,6.5364,6.5363,6.5364,0,36,0.0
2021-07-08 20:04:00-04:00,6.5364,6.5364,6.5364,6.5364,0,8,0.0
2021-07-08 20:05:00-04:00,6.5365,6.5369,6.5365,6.5369,0,4,0.0
2021-07-08 20:09:00-04:00,6.5369,6.5369,6.5369,6.5369,0,2,0.0
2021-07-08 20:10:00-04:00,6.5369,6.5369,6.5364,6.5364,0,8,0.0
2021-07-08 20:11:00-04:00,6.5364,6.5364,6.5364,6.5364,0,2,0.0
2021-07-08 20:12:00-04:00,6.5364,6.5364,6.5364,6.5364,0,2,0.0
2021-07-08 20:15:00-04:00,6.5364,6.5364,6.5364,6.5364,0,2,0.0
2021-07-08 20:16:00-04:00,6.5363,6.5363,6.5354,6.5354,0,24,0.0
2021-07-08 20:17:00-04:00,6.5354,6.5359,6.5354,6.5354,0,12,0.0
2021-07-08 20:18:00-04:00,6.5354,6.5354,6.5354,6.5354,0,2,0.0
2021-07-08 20:19:00-04:00,6.5355,6.5359,6.5355,6.5359,0,6,0.0
2021-07-08 20:20:00-04:00,6.5359,6.5359,6.5354,6.5354,0,8,0.0
2021-07-08 20:21:00-04:00,6.5354,6.5359,6.5354,6.5359,0,6,0.0
2021-07-08 20:22:00-04:00,6.5359,6.5359,6.5359,6.5359,0,6,0.0
