,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-04-29 17:00:00-04:00,6.5127,6.5128,6.5127,6.5128,0,59,0.0
2021-04-29 17:01:00-04:00,6.5128,6.5128,6.5119,6.5119,0,8,0.0
2021-04-29 17:02:00-04:00,6.5119,6.5119,6.5119,6.5119,0,2,0.0
2021-04-29 17:03:00-04:00,6.5119,6.5119,6.5118,6.5118,0,36,0.0
2021-04-29 17:04:00-04:00,6.5118,6.5119,6.5115,6.5115,0,58,0.0
2021-04-29 17:05:00-04:00,6.5117,6.5123,6.5117,6.512,0,30,0.0
2021-04-29 17:06:00-04:00,6.5117,6.5119,6.511,6.5119,0,16,0.0
2021-04-29 17:07:00-04:00,6.5119,6.5123,6.5119,6.5123,0,44,0.0
2021-04-29 17:08:00-04:00,6.5121,6.5123,6.5119,6.5123,0,24,0.0
2021-04-29 17:09:00-04:00,6.5123,6.5123,6.511,6.511,0,58,0.0
2021-04-29 17:10:00-04:00,6.5111,6.5132,6.5111,6.5129,0,58,0.0
2021-04-29 17:11:00-04:00,6.5126,6.5129,6.512,6.5129,0,28,0.0
2021-04-29 17:12:00-04:00,6.5129,6.5129,6.5129,6.5129,0,8,0.0
2021-04-29 17:14:00-04:00,6.5129,6.5144,6.5128,6.5133,0,71,0.0
2021-04-29 17:17:00-04:00,6.5133,6.5133,6.5122,6.5122,0,16,0.0
2021-04-29 17:18:00-04:00,6.5125,6.5133,6.5125,6.5133,0,20,0.0
2021-04-29 17:20:00-04:00,6.5133,6.5133,6.5121,6.5133,0,60,0.0
2021-04-29 17:21:00-04:00,6.5133,6.5133,6.5133,6.5133,0,10,0.0
2021-04-29 17:22:00-04:00,6.5136,6.5143,6.5133,6.5141,0,28,0.0
2021-04-29 17:23:00-04:00,6.5138,6.5139,6.5127,6.5132,0,58,0.0
2021-04-29 17:24:00-04:00,6.5135,6.5142,6.513,6.5132,0,96,0.0
2021-04-29 17:25:00-04:00,6.5135,6.5141,6.5129,6.5129,0,56,0.0
2021-04-29 17:26:00-04:00,6.5131,6.514,6.5129,6.513,0,82,0.0
2021-04-29 17:27:00-04:00,6.513,6.5137,6.5128,6.513,0,102,0.0
2021-04-29 17:28:00-04:00,6.513,6.5136,6.5129,6.5129,0,45,0.0
2021-04-29 17:29:00-04:00,6.513,6.513,6.5128,6.5128,0,20,0.0
2021-04-29 17:30:00-04:00,6.5129,6.5134,6.5123,6.5132,0,96,0.0
2021-04-29 17:31:00-04:00,6.5132,6.5135,6.5131,6.5131,0,48,0.0
2021-04-29 17:32:00-04:00,6.5131,6.5137,6.5127,6.513,0,56,0.0
2021-04-29 17:33:00-04:00,6.513,6.5133,6.5125,6.5125,0,82,0.0
2021-04-29 17:34:00-04:00,6.5126,6.5138,6.5126,6.5138,0,64,0.0
2021-04-29 17:35:00-04:00,6.5137,6.5137,6.5131,6.5132,0,32,0.0
2021-04-29 17:36:00-04:00,6.5128,6.5136,6.5123,6.513,0,122,0.0
2021-04-29 17:37:00-04:00,6.513,6.5136,6.5129,6.5131,0,112,0.0
2021-04-29 17:38:00-04:00,6.5131,6.5136,6.5121,6.5128,0,98,0.0
2021-04-29 17:39:00-04:00,6.513,6.5134,6.5124,6.5129,0,54,0.0
2021-04-29 17:40:00-04:00,6.5129,6.5133,6.5126,6.513,0,40,0.0
2021-04-29 17:41:00-04:00,6.5131,6.5133,6.5125,6.5129,0,58,0.0
2021-04-29 17:43:00-04:00,6.513,6.5134,6.513,6.513,0,24,0.0
2021-04-29 17:44:00-04:00,6.5131,6.5136,6.5125,6.5125,0,58,0.0
2021-04-29 17:45:00-04:00,6.5126,6.5137,6.5125,6.5133,0,108,0.0
2021-04-29 17:46:00-04:00,6.513,6.5138,6.5122,6.5134,0,32,0.0
2021-04-29 17:47:00-04:00,6.5134,6.5138,6.5124,6.5126,0,78,0.0
2021-04-29 17:48:00-04:00,6.5126,6.5135,6.5126,6.5128,0,56,0.0
2021-04-29 17:49:00-04:00,6.5128,6.5135,6.5128,6.5129,0,50,0.0
2021-04-29 17:50:00-04:00,6.5129,6.5137,6.5123,6.5125,0,54,0.0
2021-04-29 17:51:00-04:00,6.5125,6.5131,6.5123,6.5126,0,86,0.0
2021-04-29 17:52:00-04:00,6.5126,6.5132,6.5126,6.5129,0,50,0.0
2021-04-29 17:53:00-04:00,6.5129,6.5141,6.5125,6.5132,0,150,0.0
2021-04-29 17:54:00-04:00,6.5132,6.5143,6.5128,6.5129,0,76,0.0
2021-04-29 17:55:00-04:00,6.5129,6.5141,6.5129,6.5132,0,100,0.0
2021-04-29 17:56:00-04:00,6.5133,6.5142,6.5127,6.5127,0,80,0.0
2021-04-29 17:57:00-04:00,6.5129,6.5137,6.5125,6.513,0,40,0.0
2021-04-29 17:58:00-04:00,6.513,6.514,6.5123,6.5127,0,144,0.0
2021-04-29 17:59:00-04:00,6.5127,6.5139,6.5124,6.5127,0,90,0.0
2021-04-29 18:00:00-04:00,6.5128,6.5136,6.5128,6.5132,0,184,0.0
2021-04-29 18:01:00-04:00,6.5132,6.5133,6.5132,6.5132,0,28,0.0
2021-04-29 18:02:00-04:00,6.5132,6.5135,6.5132,6.5132,0,20,0.0
2021-04-29 18:03:00-04:00,6.5133,6.5136,6.5132,6.5132,0,30,0.0
2021-04-29 18:07:00-04:00,6.5132,6.5132,6.5132,6.5132,0,2,0.0
2021-04-29 18:08:00-04:00,6.5132,6.5132,6.5132,6.5132,0,28,0.0
2021-04-29 18:09:00-04:00,6.5133,6.5135,6.5133,6.5135,0,30,0.0
2021-04-29 18:10:00-04:00,6.5135,6.5135,6.5135,6.5135,0,36,0.0
2021-04-29 18:11:00-04:00,6.5135,6.5135,6.5135,6.5135,0,38,0.0
2021-04-29 18:12:00-04:00,6.5135,6.5135,6.5135,6.5135,0,24,0.0
2021-04-29 18:13:00-04:00,6.5135,6.5135,6.5135,6.5135,0,16,0.0
2021-04-29 18:15:00-04:00,6.5136,6.5166,6.5136,6.5166,0,30,0.0
2021-04-29 18:16:00-04:00,6.5148,6.5148,6.5124,6.514,0,30,0.0
2021-04-29 18:17:00-04:00,6.5137,6.5138,6.5122,6.5122,0,32,0.0
2021-04-29 18:18:00-04:00,6.5129,6.5136,6.5121,6.5121,0,14,0.0
2021-04-29 18:19:00-04:00,6.5125,6.5137,6.5122,6.5132,0,32,0.0
2021-04-29 18:20:00-04:00,6.5126,6.5126,6.5121,6.5123,0,6,0.0
2021-04-29 18:21:00-04:00,6.5129,6.5136,6.512,6.513,0,38,0.0
2021-04-29 18:22:00-04:00,6.5125,6.5125,6.512,6.512,0,2,0.0
2021-04-29 18:23:00-04:00,6.5124,6.5137,6.5123,6.5124,0,24,0.0
2021-04-29 18:26:00-04:00,6.5124,6.5124,6.5124,6.5124,0,2,0.0
2021-04-29 18:27:00-04:00,6.5124,6.5136,6.5123,6.5123,0,10,0.0
2021-04-29 18:28:00-04:00,6.5129,6.5136,6.5123,6.5123,0,6,0.0
2021-04-29 18:29:00-04:00,6.5129,6.5138,6.5125,6.5137,0,22,0.0
2021-04-29 18:30:00-04:00,6.5135,6.5137,6.5121,6.5137,0,10,0.0
2021-04-29 18:31:00-04:00,6.5133,6.5133,6.5121,6.5121,0,16,0.0
2021-04-29 18:32:00-04:00,6.5127,6.5134,6.5121,6.5121,0,18,0.0
2021-04-29 18:33:00-04:00,6.5124,6.5134,6.512,6.5134,0,38,0.0
2021-04-29 18:34:00-04:00,6.5131,6.5131,6.5114,6.5114,0,10,0.0
2021-04-29 18:35:00-04:00,6.5117,6.512,6.5109,6.5118,0,32,0.0
2021-04-29 18:36:00-04:00,6.5116,6.5118,6.5111,6.5113,0,18,0.0
2021-04-29 18:37:00-04:00,6.5117,6.512,6.5113,6.5113,0,36,0.0
2021-04-29 18:38:00-04:00,6.5117,6.512,6.5113,6.5113,0,14,0.0
2021-04-29 18:39:00-04:00,6.5115,6.512,6.5113,6.5115,0,24,0.0
2021-04-29 18:40:00-04:00,6.5115,6.5118,6.5113,6.5113,0,12,0.0
2021-04-29 18:41:00-04:00,6.5112,6.5113,6.5112,6.5113,0,2,0.0
2021-04-29 18:42:00-04:00,6.5115,6.5121,6.5113,6.5117,0,24,0.0
2021-04-29 18:43:00-04:00,6.5116,6.5122,6.5116,6.512,0,12,0.0
2021-04-29 18:44:00-04:00,6.5118,6.5118,6.5115,6.5115,0,2,0.0
2021-04-29 18:45:00-04:00,6.5119,6.5124,6.5115,6.5115,0,28,0.0
2021-04-29 18:46:00-04:00,6.5119,6.5123,6.5116,6.5116,0,8,0.0
2021-04-29 18:47:00-04:00,6.5119,6.5123,6.5116,6.5117,0,26,0.0
2021-04-29 18:48:00-04:00,6.5119,6.5123,6.5115,6.5122,0,24,0.0
2021-04-29 18:49:00-04:00,6.512,6.5122,6.5114,6.5115,0,26,0.0
2021-04-29 18:50:00-04:00,6.5117,6.5124,6.5115,6.5117,0,36,0.0
2021-04-29 18:51:00-04:00,6.5118,6.5122,6.5116,6.5122,0,10,0.0
2021-04-29 18:52:00-04:00,6.5121,6.5122,6.5115,6.5115,0,16,0.0
2021-04-29 18:53:00-04:00,6.5119,6.5122,6.5115,6.5121,0,10,0.0
2021-04-29 18:54:00-04:00,6.512,6.5122,6.5114,6.5115,0,28,0.0
2021-04-29 18:55:00-04:00,6.5118,6.5121,6.5115,6.5115,0,10,0.0
2021-04-29 18:56:00-04:00,6.5118,6.5121,6.5114,6.5114,0,18,0.0
2021-04-29 18:57:00-04:00,6.5116,6.5123,6.5115,6.5118,0,18,0.0
2021-04-29 18:59:00-04:00,6.5119,6.5127,6.5119,6.5119,0,26,0.0
2021-04-29 19:00:00-04:00,6.512,6.5126,6.5118,6.512,0,40,0.0
2021-04-29 19:05:00-04:00,6.512,6.512,6.5118,6.5118,0,6,0.0
2021-04-29 19:06:00-04:00,6.5117,6.5118,6.5117,6.5118,0,2,0.0
2021-04-29 19:10:00-04:00,6.5117,6.5118,6.5117,6.5118,0,2,0.0
2021-04-29 19:16:00-04:00,6.5111,6.5111,6.5105,6.5105,0,2,0.0
2021-04-29 19:22:00-04:00,6.5105,6.5105,6.51,6.51,0,6,0.0
2021-04-29 19:27:00-04:00,6.51,6.51,6.51,6.51,0,2,0.0
2021-04-29 19:30:00-04:00,6.51,6.51,6.51,6.51,0,2,0.0
2021-04-29 19:31:00-04:00,6.51,6.51,6.51,6.51,0,2,0.0
2021-04-29 19:32:00-04:00,6.51,6.51,6.51,6.51,0,4,0.0
2021-04-29 19:34:00-04:00,6.51,6.51,6.51,6.51,0,2,0.0
2021-04-29 19:35:00-04:00,6.51,6.51,6.51,6.51,0,2,0.0
2021-04-29 19:50:00-04:00,6.5115,6.513,6.5115,6.5118,0,6,0.0
2021-04-29 19:54:00-04:00,6.5111,6.5111,6.5105,6.5105,0,2,0.0
2021-04-29 19:55:00-04:00,6.5105,6.5105,6.51,6.51,0,6,0.0
2021-04-29 19:56:00-04:00,6.51,6.51,6.51,6.51,0,2,0.0
