,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-09-15 17:00:00-04:00,6.4796,6.4804,6.4793,6.4793,0,15,0.0
2021-09-15 17:01:00-04:00,6.4793,6.4793,6.4791,6.4791,0,4,0.0
2021-09-15 17:02:00-04:00,6.4792,6.4796,6.4789,6.4795,0,116,0.0
2021-09-15 17:03:00-04:00,6.4794,6.4794,6.4784,6.4794,0,38,0.0
2021-09-15 17:05:00-04:00,6.4793,6.4794,6.4786,6.4787,0,84,0.0
2021-09-15 17:06:00-04:00,6.4788,6.4794,6.4788,6.4794,0,16,0.0
2021-09-15 17:08:00-04:00,6.4793,6.4794,6.4786,6.4794,0,64,0.0
2021-09-15 17:09:00-04:00,6.4794,6.4794,6.4787,6.4787,0,10,0.0
2021-09-15 17:10:00-04:00,6.4788,6.4803,6.4788,6.4799,0,80,0.0
2021-09-15 17:11:00-04:00,6.48,6.4803,6.48,6.48,0,28,0.0
2021-09-15 17:12:00-04:00,6.48,6.4801,6.48,6.48,0,32,0.0
2021-09-15 17:13:00-04:00,6.48,6.4801,6.4791,6.4791,0,18,0.0
2021-09-15 17:14:00-04:00,6.4791,6.4791,6.4789,6.479,0,40,0.0
2021-09-15 17:15:00-04:00,6.479,6.4793,6.4776,6.4777,0,48,0.0
2021-09-15 17:16:00-04:00,6.4776,6.4783,6.4776,6.4783,0,16,0.0
2021-09-15 17:17:00-04:00,6.4783,6.4783,6.4776,6.4777,0,30,0.0
2021-09-15 17:18:00-04:00,6.4776,6.4781,6.4776,6.4781,0,22,0.0
2021-09-15 17:19:00-04:00,6.4781,6.4791,6.4781,6.4791,0,10,0.0
2021-09-15 17:20:00-04:00,6.4791,6.4791,6.4791,6.4791,0,6,0.0
2021-09-15 17:21:00-04:00,6.4791,6.4791,6.4791,6.4791,0,8,0.0
2021-09-15 17:22:00-04:00,6.4791,6.4791,6.4781,6.4781,0,18,0.0
2021-09-15 17:23:00-04:00,6.4781,6.4782,6.4778,6.4778,0,52,0.0
2021-09-15 17:24:00-04:00,6.4777,6.4783,6.4777,6.4782,0,62,0.0
2021-09-15 17:25:00-04:00,6.4782,6.4793,6.4781,6.4781,0,74,0.0
2021-09-15 17:26:00-04:00,6.4781,6.4784,6.4779,6.4784,0,26,0.0
2021-09-15 17:27:00-04:00,6.4785,6.4791,6.4785,6.4791,0,24,0.0
2021-09-15 17:28:00-04:00,6.479,6.479,6.4784,6.4784,0,18,0.0
2021-09-15 17:30:00-04:00,6.4787,6.4792,6.4784,6.4792,0,46,0.0
2021-09-15 17:31:00-04:00,6.4791,6.4794,6.4784,6.4792,0,82,0.0
2021-09-15 17:32:00-04:00,6.4791,6.4801,6.4782,6.4788,0,68,0.0
2021-09-15 17:33:00-04:00,6.4788,6.4798,6.4788,6.4791,0,31,0.0
2021-09-15 17:34:00-04:00,6.479,6.4795,6.4785,6.4789,0,56,0.0
2021-09-15 17:35:00-04:00,6.4789,6.4795,6.4789,6.4789,0,24,0.0
2021-09-15 17:36:00-04:00,6.4788,6.4795,6.4787,6.4795,0,16,0.0
2021-09-15 17:37:00-04:00,6.4795,6.4796,6.4788,6.4788,0,58,0.0
2021-09-15 17:38:00-04:00,6.4788,6.4796,6.4788,6.4796,0,20,0.0
2021-09-15 17:39:00-04:00,6.4796,6.4796,6.4788,6.4788,0,22,0.0
2021-09-15 17:40:00-04:00,6.4788,6.4797,6.4788,6.4788,0,38,0.0
2021-09-15 17:41:00-04:00,6.4788,6.4788,6.4788,6.4788,0,4,0.0
2021-09-15 17:42:00-04:00,6.4791,6.4796,6.4788,6.4789,0,30,0.0
2021-09-15 17:43:00-04:00,6.4788,6.4789,6.4782,6.4785,0,60,0.0
2021-09-15 17:44:00-04:00,6.4785,6.4785,6.4785,6.4785,0,6,0.0
2021-09-15 17:45:00-04:00,6.4787,6.4795,6.4782,6.4792,0,42,0.0
2021-09-15 17:46:00-04:00,6.4792,6.4792,6.4792,6.4792,0,4,0.0
2021-09-15 17:47:00-04:00,6.4792,6.4792,6.4792,6.4792,0,6,0.0
2021-09-15 17:48:00-04:00,6.4789,6.4789,6.4774,6.4777,0,72,0.0
2021-09-15 17:49:00-04:00,6.4776,6.4782,6.4772,6.4773,0,148,0.0
2021-09-15 17:50:00-04:00,6.4773,6.478,6.4772,6.478,0,58,0.0
2021-09-15 17:51:00-04:00,6.478,6.4792,6.4778,6.4779,0,58,0.0
2021-09-15 17:52:00-04:00,6.4779,6.4779,6.4777,6.4777,0,6,0.0
2021-09-15 17:54:00-04:00,6.4777,6.4791,6.4777,6.4785,0,42,0.0
2021-09-15 17:55:00-04:00,6.4785,6.4795,6.4785,6.4788,0,44,0.0
2021-09-15 17:56:00-04:00,6.4788,6.4791,6.4788,6.4791,0,8,0.0
2021-09-15 18:00:00-04:00,6.479,6.4796,6.479,6.479,0,14,0.0
2021-09-15 18:01:00-04:00,6.479,6.4795,6.479,6.479,0,8,0.0
2021-09-15 18:02:00-04:00,6.4791,6.4795,6.479,6.4795,0,16,0.0
2021-09-15 18:03:00-04:00,6.4792,6.4795,6.479,6.479,0,12,0.0
2021-09-15 18:04:00-04:00,6.4794,6.4798,6.4791,6.4791,0,18,0.0
