,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-06-09 17:00:00-04:00,6.4296,6.4304,6.4266,6.4275,0,37,0.0
2021-06-09 17:01:00-04:00,6.4275,6.4275,6.4275,6.4275,0,30,0.0
2021-06-09 17:02:00-04:00,6.4275,6.4275,6.4275,6.4275,0,2,0.0
2021-06-09 17:03:00-04:00,6.4275,6.4275,6.4275,6.4275,0,88,0.0
2021-06-09 17:04:00-04:00,6.4275,6.4275,6.4266,6.4271,0,64,0.0
2021-06-09 17:05:00-04:00,6.4271,6.4271,6.4266,6.4266,0,8,0.0
2021-06-09 17:07:00-04:00,6.4285,6.4304,6.4285,6.4304,0,2,0.0
2021-06-09 17:08:00-04:00,6.4304,6.4304,6.4294,6.4304,0,20,0.0
2021-06-09 17:09:00-04:00,6.4302,6.4305,6.4294,6.4303,0,40,0.0
2021-06-09 17:10:00-04:00,6.4303,6.4303,6.4303,6.4303,0,2,0.0
2021-06-09 17:14:00-04:00,6.4298,6.4302,6.4292,6.4302,0,14,0.0
2021-06-09 17:15:00-04:00,6.4303,6.4304,6.4303,6.4304,0,12,0.0
2021-06-09 17:16:00-04:00,6.4304,6.4305,6.4304,6.4305,0,10,0.0
2021-06-09 17:17:00-04:00,6.4305,6.4305,6.4301,6.4305,0,24,0.0
2021-06-09 17:18:00-04:00,6.4303,6.4305,6.4301,6.4305,0,18,0.0
2021-06-09 17:19:00-04:00,6.4305,6.4309,6.4305,6.4309,0,34,0.0
2021-06-09 17:20:00-04:00,6.4308,6.4312,6.4303,6.4308,0,90,0.0
2021-06-09 17:21:00-04:00,6.4309,6.4312,6.4308,6.4308,0,34,0.0
2021-06-09 17:24:00-04:00,6.4308,6.4312,6.4303,6.4305,0,36,0.0
2021-06-09 17:25:00-04:00,6.431,6.4317,6.4301,6.4304,0,78,0.0
2021-06-09 17:26:00-04:00,6.4308,6.4319,6.4305,6.4306,0,70,0.0
2021-06-09 17:28:00-04:00,6.4308,6.4313,6.4307,6.4307,0,28,0.0
2021-06-09 17:29:00-04:00,6.4309,6.4314,6.4302,6.4304,0,56,0.0
2021-06-09 17:30:00-04:00,6.4304,6.4321,6.4304,6.4311,0,82,0.0
2021-06-09 17:33:00-04:00,6.4311,6.4321,6.4308,6.4315,0,32,0.0
2021-06-09 17:34:00-04:00,6.4315,6.4324,6.4307,6.4317,0,100,0.0
2021-06-09 17:35:00-04:00,6.4317,6.4324,6.431,6.431,0,78,0.0
2021-06-09 17:36:00-04:00,6.4313,6.4321,6.4311,6.4311,0,30,0.0
2021-06-09 17:37:00-04:00,6.4311,6.4317,6.4308,6.4308,0,48,0.0
2021-06-09 17:38:00-04:00,6.4311,6.4317,6.4307,6.4308,0,95,0.0
2021-06-09 17:39:00-04:00,6.4308,6.4309,6.4304,6.4304,0,40,0.0
2021-06-09 17:40:00-04:00,6.4304,6.4309,6.4304,6.4305,0,32,0.0
2021-06-09 17:41:00-04:00,6.4307,6.4314,6.4305,6.4307,0,92,0.0
2021-06-09 17:42:00-04:00,6.4307,6.4308,6.4307,6.4307,0,26,0.0
2021-06-09 17:43:00-04:00,6.4307,6.4313,6.4298,6.4308,0,32,0.0
2021-06-09 17:44:00-04:00,6.4308,6.4308,6.4308,6.4308,0,2,0.0
2021-06-09 17:45:00-04:00,6.4308,6.4313,6.4304,6.4313,0,42,0.0
2021-06-09 17:46:00-04:00,6.431,6.4312,6.4301,6.4312,0,74,0.0
2021-06-09 17:47:00-04:00,6.4312,6.4316,6.4309,6.4309,0,40,0.0
2021-06-09 17:48:00-04:00,6.4309,6.431,6.4309,6.431,0,38,0.0
2021-06-09 17:49:00-04:00,6.431,6.431,6.431,6.431,0,31,0.0
2021-06-09 17:50:00-04:00,6.431,6.431,6.4308,6.4309,0,48,0.0
2021-06-09 17:51:00-04:00,6.431,6.431,6.4309,6.431,0,40,0.0
2021-06-09 17:52:00-04:00,6.4311,6.4317,6.431,6.431,0,16,0.0
2021-06-09 17:53:00-04:00,6.431,6.432,6.4308,6.431,0,48,0.0
2021-06-09 17:54:00-04:00,6.431,6.4318,6.4306,6.4311,0,56,0.0
2021-06-09 17:55:00-04:00,6.4311,6.4321,6.4306,6.431,0,98,0.0
2021-06-09 17:56:00-04:00,6.431,6.4316,6.431,6.4316,0,38,0.0
2021-06-09 17:57:00-04:00,6.4316,6.4321,6.4308,6.4312,0,122,0.0
2021-06-09 17:58:00-04:00,6.4312,6.4318,6.4312,6.4318,0,4,0.0
2021-06-09 17:59:00-04:00,6.4318,6.4322,6.4311,6.4314,0,58,0.0
2021-06-09 18:00:00-04:00,6.4314,6.4314,6.4305,6.431,0,126,0.0
2021-06-09 18:01:00-04:00,6.4309,6.4314,6.4304,6.4314,0,38,0.0
2021-06-09 18:02:00-04:00,6.4313,6.4313,6.4307,6.4312,0,14,0.0
2021-06-09 18:03:00-04:00,6.4311,6.4313,6.4306,6.4307,0,20,0.0
2021-06-09 18:05:00-04:00,6.431,6.4312,6.4306,6.4306,0,6,0.0
2021-06-09 18:06:00-04:00,6.4308,6.4312,6.4306,6.4312,0,20,0.0
2021-06-09 18:07:00-04:00,6.4311,6.4312,6.4305,6.4307,0,20,0.0
2021-06-09 18:08:00-04:00,6.4308,6.4312,6.4305,6.4305,0,28,0.0
2021-06-09 18:09:00-04:00,6.4307,6.4313,6.4305,6.4311,0,16,0.0
2021-06-09 18:10:00-04:00,6.4311,6.4314,6.4311,6.4311,0,22,0.0
2021-06-09 18:11:00-04:00,6.4311,6.4315,6.4311,6.4313,0,46,0.0
2021-06-09 18:12:00-04:00,6.4312,6.4314,6.4311,6.4313,0,28,0.0
2021-06-09 18:13:00-04:00,6.4313,6.4314,6.4306,6.4312,0,20,0.0
2021-06-09 18:14:00-04:00,6.431,6.4313,6.4307,6.4307,0,10,0.0
2021-06-09 18:15:00-04:00,6.4311,6.4315,6.4294,6.4294,0,10,0.0
2021-06-09 18:16:00-04:00,6.4297,6.4314,6.4297,6.4303,0,12,0.0
2021-06-09 18:17:00-04:00,6.4306,6.4308,6.4303,6.4303,0,6,0.0
2021-06-09 18:19:00-04:00,6.4304,6.4304,6.4304,6.4304,0,2,0.0
2021-06-09 18:21:00-04:00,6.4307,6.4312,6.4306,6.4306,0,10,0.0
2021-06-09 18:22:00-04:00,6.4306,6.4311,6.4305,6.4305,0,22,0.0
2021-06-09 18:23:00-04:00,6.4307,6.4312,6.4302,6.4305,0,14,0.0
2021-06-09 18:24:00-04:00,6.4305,6.4305,6.4303,6.4305,0,34,0.0
2021-06-09 18:25:00-04:00,6.4305,6.4305,6.4303,6.4305,0,12,0.0
2021-06-09 18:26:00-04:00,6.4305,6.4305,6.4305,6.4305,0,2,0.0
2021-06-09 18:27:00-04:00,6.4305,6.4305,6.4303,6.4303,0,6,0.0
2021-06-09 18:28:00-04:00,6.4304,6.4305,6.4303,6.4303,0,6,0.0
2021-06-09 18:29:00-04:00,6.4304,6.4305,6.4304,6.4305,0,2,0.0
2021-06-09 18:30:00-04:00,6.4305,6.4305,6.4303,6.4303,0,10,0.0
2021-06-09 18:31:00-04:00,6.4304,6.4305,6.4302,6.4302,0,16,0.0
2021-06-09 18:32:00-04:00,6.4303,6.4305,6.4303,6.4304,0,18,0.0
2021-06-09 18:33:00-04:00,6.4304,6.4305,6.4304,6.4305,0,6,0.0
2021-06-09 18:34:00-04:00,6.4305,6.4305,6.4303,6.4305,0,30,0.0
2021-06-09 18:35:00-04:00,6.4305,6.4307,6.4305,6.4307,0,24,0.0
