,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-09-05 15:01:00-04:00,6.4849,6.4858,6.4844,6.4844,0,57,0.0
2021-09-05 15:02:00-04:00,6.4844,6.4857,6.4841,6.4857,0,38,0.0
2021-09-05 15:03:00-04:00,6.4855,6.4864,6.485,6.4864,0,58,0.0
2021-09-05 15:04:00-04:00,6.4861,6.4864,6.4842,6.4856,0,64,0.0
2021-09-05 15:05:00-04:00,6.4854,6.4856,6.4842,6.4846,0,108,0.0
2021-09-05 15:45:00-04:00,6.4843,6.4853,6.484,6.4853,0,62,0.0
2021-09-05 15:46:00-04:00,6.4853,6.4857,6.4845,6.4845,0,54,0.0
2021-09-05 15:47:00-04:00,6.4848,6.4855,6.4848,6.4852,0,38,0.0
2021-09-05 15:48:00-04:00,6.4851,6.4859,6.4841,6.4848,0,60,0.0
2021-09-05 15:49:00-04:00,6.4849,6.4859,6.4844,6.4855,0,118,0.0
2021-09-05 15:50:00-04:00,6.4855,6.4861,6.4849,6.4853,0,100,0.0
2021-09-05 15:51:00-04:00,6.4854,6.4864,6.4846,6.4852,0,126,0.0
2021-09-05 15:52:00-04:00,6.4852,6.4862,6.4844,6.4855,0,164,0.0
2021-09-05 15:53:00-04:00,6.4857,6.4862,6.4849,6.485,0,68,0.0
2021-09-05 15:55:00-04:00,6.4853,6.4861,6.4848,6.4854,0,74,0.0
2021-09-05 15:56:00-04:00,6.4855,6.4862,6.4847,6.4854,0,108,0.0
2021-09-05 15:57:00-04:00,6.4854,6.4863,6.4847,6.4849,0,128,0.0
2021-09-05 15:58:00-04:00,6.4849,6.486,6.4847,6.486,0,108,0.0
2021-09-05 15:59:00-04:00,6.486,6.486,6.4856,6.4856,0,6,0.0
2021-09-05 16:00:00-04:00,6.4858,6.486,6.4855,6.4855,0,6,0.0
2021-09-05 16:01:00-04:00,6.4858,6.4868,6.4855,6.4856,0,46,0.0
2021-09-05 16:02:00-04:00,6.4856,6.4868,6.4854,6.4854,0,74,0.0
2021-09-05 16:03:00-04:00,6.4854,6.4855,6.4841,6.4853,0,48,0.0
2021-09-05 16:05:00-04:00,6.4853,6.4856,6.4842,6.4856,0,66,0.0
2021-09-05 16:06:00-04:00,6.4856,6.4856,6.4856,6.4856,0,4,0.0
2021-09-05 16:07:00-04:00,6.4852,6.4863,6.4848,6.4859,0,136,0.0
2021-09-05 16:08:00-04:00,6.4857,6.486,6.4849,6.4852,0,88,0.0
2021-09-05 16:09:00-04:00,6.4853,6.4858,6.4848,6.4849,0,112,0.0
2021-09-05 16:10:00-04:00,6.485,6.4858,6.4849,6.485,0,86,0.0
2021-09-05 16:11:00-04:00,6.485,6.485,6.485,6.485,0,4,0.0
2021-09-05 16:12:00-04:00,6.485,6.4856,6.4848,6.485,0,126,0.0
2021-09-05 16:13:00-04:00,6.4851,6.4858,6.4844,6.4845,0,108,0.0
