,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-05-16 15:23:00-04:00,6.483,6.484,6.4826,6.4829,0,45,0.0
2021-05-16 15:24:00-04:00,6.4832,6.4841,6.4829,6.4835,0,44,0.0
2021-05-16 15:25:00-04:00,6.4834,6.4841,6.4828,6.4831,0,62,0.0
2021-05-16 15:26:00-04:00,6.4831,6.4836,6.4828,6.4836,0,16,0.0
2021-05-16 15:27:00-04:00,6.4836,6.4841,6.4836,6.4841,0,20,0.0
2021-05-16 15:28:00-04:00,6.4842,6.4843,6.4841,6.4843,0,10,0.0
2021-05-16 15:32:00-04:00,6.4842,6.4846,6.4842,6.4843,0,16,0.0
2021-05-16 15:33:00-04:00,6.4843,6.4843,6.4843,6.4843,0,4,0.0
2021-05-16 15:36:00-04:00,6.4842,6.4842,6.4842,6.4842,0,2,0.0
2021-05-16 15:40:00-04:00,6.4842,6.4843,6.4842,6.4843,0,2,0.0
