,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-05-09 17:56:00-04:00,6.4662,6.4662,6.4662,6.4662,0,9,0.0
2021-05-09 17:57:00-04:00,6.4662,6.4662,6.4651,6.4651,0,8,0.0
2021-05-09 17:58:00-04:00,6.4654,6.4657,6.4654,6.4657,0,10,0.0
2021-05-09 17:59:00-04:00,6.4662,6.4673,6.4662,6.4662,0,76,0.0
2021-05-09 18:01:00-04:00,6.4662,6.4662,6.4662,6.4662,0,2,0.0
2021-05-09 18:03:00-04:00,6.4665,6.4669,6.4662,6.4662,0,14,0.0
2021-05-09 18:04:00-04:00,6.4662,6.4662,6.4662,6.4662,0,24,0.0
2021-05-09 18:05:00-04:00,6.4662,6.4662,6.4662,6.4662,0,16,0.0
2021-05-09 18:06:00-04:00,6.4662,6.4662,6.4662,6.4662,0,6,0.0
2021-05-09 18:07:00-04:00,6.4662,6.4662,6.4662,6.4662,0,16,0.0
2021-05-09 18:08:00-04:00,6.4662,6.4662,6.4662,6.4662,0,12,0.0
2021-05-09 18:09:00-04:00,6.4664,6.4666,6.4664,6.4665,0,20,0.0
2021-05-09 18:10:00-04:00,6.4665,6.4666,6.4665,6.4665,0,14,0.0
2021-05-09 18:11:00-04:00,6.4666,6.4666,6.4665,6.4665,0,6,0.0
2021-05-09 18:12:00-04:00,6.4665,6.4666,6.4665,6.4665,0,32,0.0
2021-05-09 18:13:00-04:00,6.4667,6.4669,6.4665,6.4665,0,6,0.0
2021-05-09 18:14:00-04:00,6.4666,6.4669,6.4665,6.4669,0,16,0.0
2021-05-09 18:18:00-04:00,6.4671,6.4674,6.4671,6.4674,0,2,0.0
2021-05-09 18:20:00-04:00,6.4674,6.4674,6.4669,6.4669,0,12,0.0
2021-05-09 18:21:00-04:00,6.4672,6.4674,6.4672,6.4674,0,2,0.0
2021-05-09 18:22:00-04:00,6.4672,6.4672,6.4669,6.4669,0,24,0.0
2021-05-09 18:23:00-04:00,6.4669,6.4669,6.4669,6.4669,0,28,0.0
2021-05-09 18:24:00-04:00,6.4669,6.4669,6.4669,6.4669,0,4,0.0
2021-05-09 18:34:00-04:00,6.4669,6.4669,6.4669,6.4669,0,2,0.0
2021-05-09 18:35:00-04:00,6.4669,6.4669,6.4669,6.4669,0,10,0.0
2021-05-09 18:37:00-04:00,6.4667,6.4667,6.4664,6.4664,0,4,0.0
2021-05-09 18:39:00-04:00,6.4664,6.4664,6.4664,6.4664,0,12,0.0
2021-05-09 18:40:00-04:00,6.4664,6.4664,6.4664,6.4664,0,10,0.0
2021-05-09 18:42:00-04:00,6.4664,6.4664,6.4664,6.4664,0,4,0.0
2021-05-09 18:44:00-04:00,6.4664,6.4664,6.4664,6.4664,0,4,0.0
2021-05-09 18:45:00-04:00,6.4664,6.4664,6.4664,6.4664,0,4,0.0
2021-05-09 18:46:00-04:00,6.4664,6.4664,6.4664,6.4664,0,2,0.0
