,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy,CCN+3M Curncy
,open,high,low,close,volume,num_trds,value
2021-05-02 17:11:00-04:00,6.5208,6.5213,6.5207,6.5213,0,11,0.0
2021-05-02 17:31:00-04:00,6.522,6.5228,6.522,6.5228,0,2,0.0
2021-05-02 20:01:00-04:00,6.5216,6.5216,6.5204,6.5204,0,2,0.0
2021-05-02 20:02:00-04:00,6.5204,6.5207,6.5204,6.5207,0,6,0.0
2021-05-02 20:03:00-04:00,6.5207,6.5217,6.512,6.512,0,10,0.0
2021-05-02 20:04:00-04:00,6.512,6.5125,6.512,6.5125,0,8,0.0
2021-05-02 20:05:00-04:00,6.5125,6.513,6.5125,6.513,0,8,0.0
2021-05-02 20:06:00-04:00,6.513,6.5163,6.513,6.5163,0,16,0.0
2021-05-02 20:07:00-04:00,6.5163,6.5163,6.5163,6.5163,0,2,0.0
2021-05-02 20:08:00-04:00,6.5163,6.5163,6.513,6.513,0,6,0.0
2021-05-02 20:09:00-04:00,6.5133,6.516,6.5133,6.516,0,36,0.0
2021-05-02 20:10:00-04:00,6.5161,6.5165,6.5161,6.5165,0,12,0.0
2021-05-02 20:11:00-04:00,6.5168,6.517,6.516,6.516,0,22,0.0
2021-05-02 20:12:00-04:00,6.5161,6.5165,6.516,6.516,0,22,0.0
2021-05-02 20:13:00-04:00,6.516,6.516,6.5155,6.516,0,18,0.0
2021-05-02 20:14:00-04:00,6.516,6.516,6.516,6.516,0,2,0.0
2021-05-02 20:15:00-04:00,6.516,6.516,6.5155,6.516,0,14,0.0
2021-05-02 20:17:00-04:00,6.516,6.516,6.516,6.516,0,2,0.0
2021-05-02 20:18:00-04:00,6.516,6.516,6.516,6.516,0,8,0.0
2021-05-02 20:19:00-04:00,6.516,6.516,6.516,6.516,0,2,0.0
2021-05-02 20:20:00-04:00,6.516,6.516,6.516,6.516,0,4,0.0
2021-05-02 20:21:00-04:00,6.5172,6.5185,6.5172,6.5185,0,6,0.0
2021-05-02 20:22:00-04:00,6.5185,6.5185,6.5185,6.5185,0,2,0.0
2021-05-02 20:23:00-04:00,6.5185,6.5185,6.5185,6.5185,0,6,0.0
2021-05-02 20:24:00-04:00,6.5185,6.5185,6.5185,6.5185,0,2,0.0
2021-05-02 20:25:00-04:00,6.5173,6.5173,6.516,6.516,0,2,0.0
2021-05-02 20:26:00-04:00,6.516,6.516,6.516,6.516,0,4,0.0
2021-05-02 20:27:00-04:00,6.516,6.516,6.516,6.516,0,4,0.0
2021-05-02 20:28:00-04:00,6.516,6.516,6.516,6.516,0,2,0.0
2021-05-02 20:29:00-04:00,6.516,6.516,6.516,6.516,0,4,0.0
2021-05-02 20:30:00-04:00,6.516,6.517,6.5155,6.5155,0,8,0.0
2021-05-02 20:31:00-04:00,6.5155,6.5155,6.5155,6.5155,0,4,0.0
2021-05-02 20:32:00-04:00,6.5155,6.516,6.5155,6.516,0,8,0.0
2021-05-02 20:33:00-04:00,6.516,6.516,6.516,6.516,0,2,0.0
2021-05-02 20:34:00-04:00,6.5159,6.5159,6.5155,6.5155,0,10,0.0
2021-05-02 20:35:00-04:00,6.5164,6.5176,6.5164,6.5176,0,4,0.0
2021-05-02 20:36:00-04:00,6.5175,6.5176,6.5175,6.5176,0,2,0.0
2021-05-02 20:37:00-04:00,6.5175,6.5175,6.5174,6.5175,0,6,0.0
2021-05-02 20:38:00-04:00,6.5174,6.5176,6.5174,6.5176,0,4,0.0
2021-05-02 20:39:00-04:00,6.5175,6.5175,6.5175,6.5175,0,4,0.0
2021-05-02 20:42:00-04:00,6.5175,6.5176,6.5175,6.5176,0,2,0.0
2021-05-02 20:43:00-04:00,6.5175,6.5176,6.5175,6.5176,0,6,0.0
2021-05-02 20:44:00-04:00,6.5176,6.5176,6.5176,6.5176,0,4,0.0
2021-05-02 20:45:00-04:00,6.5176,6.5176,6.5173,6.5173,0,4,0.0
2021-05-02 20:46:00-04:00,6.5175,6.5178,6.5175,6.5178,0,12,0.0
2021-05-02 20:47:00-04:00,6.5179,6.5189,6.5179,6.5189,0,32,0.0
2021-05-02 20:48:00-04:00,6.5189,6.5189,6.5189,6.5189,0,2,0.0
2021-05-02 20:50:00-04:00,6.5189,6.5189,6.5189,6.5189,0,6,0.0
2021-05-02 20:51:00-04:00,6.5189,6.5189,6.5189,6.5189,0,2,0.0
2021-05-02 20:52:00-04:00,6.5189,6.5189,6.5189,6.5189,0,2,0.0
2021-05-02 20:53:00-04:00,6.5189,6.5189,6.5184,6.5184,0,10,0.0
2021-05-02 20:54:00-04:00,6.5184,6.5184,6.5182,6.5182,0,4,0.0
2021-05-02 20:55:00-04:00,6.5182,6.5182,6.5178,6.5178,0,8,0.0
2021-05-02 20:56:00-04:00,6.5178,6.5178,6.5178,6.5178,0,4,0.0
2021-05-02 20:57:00-04:00,6.5179,6.518,6.5172,6.5172,0,10,0.0
2021-05-02 20:58:00-04:00,6.5172,6.5174,6.5172,6.5174,0,6,0.0
2021-05-02 20:59:00-04:00,6.5174,6.5174,6.5174,6.5174,0,2,0.0
2021-05-02 21:00:00-04:00,6.5178,6.5183,6.5178,6.5182,0,34,0.0
2021-05-02 21:01:00-04:00,6.5183,6.5185,6.5183,6.5184,0,26,0.0
2021-05-02 21:02:00-04:00,6.5185,6.5185,6.5184,6.5184,0,26,0.0
2021-05-02 21:03:00-04:00,6.5184,6.5185,6.5184,6.5184,0,26,0.0
2021-05-02 21:04:00-04:00,6.5184,6.5185,6.5184,6.5184,0,14,0.0
2021-05-02 21:05:00-04:00,6.5183,6.5183,6.5178,6.5178,0,22,0.0
2021-05-02 21:06:00-04:00,6.5178,6.5192,6.5178,6.5192,0,26,0.0
2021-05-02 21:07:00-04:00,6.5192,6.5193,6.5192,6.5192,0,20,0.0
2021-05-02 21:08:00-04:00,6.5192,6.5192,6.5192,6.5192,0,16,0.0
2021-05-02 21:09:00-04:00,6.5191,6.5191,6.519,6.519,0,24,0.0
2021-05-02 21:10:00-04:00,6.5193,6.5197,6.5193,6.5195,0,26,0.0
2021-05-02 21:11:00-04:00,6.5195,6.5195,6.5189,6.5189,0,30,0.0
2021-05-02 21:12:00-04:00,6.5189,6.519,6.5189,6.519,0,16,0.0
2021-05-02 21:13:00-04:00,6.5189,6.5189,6.5187,6.5187,0,10,0.0
2021-05-02 21:14:00-04:00,6.5187,6.5187,6.5187,6.5187,0,8,0.0
2021-05-02 21:15:00-04:00,6.5187,6.5187,6.5181,6.5181,0,20,0.0
2021-05-02 21:16:00-04:00,6.5182,6.5182,6.5181,6.5181,0,6,0.0
2021-05-02 21:17:00-04:00,6.5181,6.5182,6.5181,6.5182,0,6,0.0
2021-05-02 21:18:00-04:00,6.5182,6.5182,6.5177,6.5177,0,24,0.0
2021-05-02 21:19:00-04:00,6.5177,6.5182,6.5177,6.5182,0,14,0.0
2021-05-02 21:20:00-04:00,6.5182,6.5184,6.5182,6.5183,0,10,0.0
2021-05-02 21:21:00-04:00,6.5183,6.5183,6.518,6.518,0,12,0.0
2021-05-02 21:22:00-04:00,6.518,6.518,6.518,6.518,0,8,0.0
2021-05-02 21:23:00-04:00,6.5179,6.5182,6.5178,6.5182,0,12,0.0
2021-05-02 21:24:00-04:00,6.5182,6.5182,6.518,6.5181,0,8,0.0
2021-05-02 21:25:00-04:00,6.5181,6.5183,6.5181,6.5182,0,36,0.0
2021-05-02 21:26:00-04:00,6.5182,6.5182,6.5174,6.5174,0,4,0.0
2021-05-02 21:27:00-04:00,6.5172,6.5178,6.517,6.5178,0,16,0.0
2021-05-02 21:28:00-04:00,6.5179,6.518,6.5177,6.5177,0,14,0.0
2021-05-02 21:29:00-04:00,6.5177,6.5177,6.5176,6.5176,0,4,0.0
2021-05-02 21:30:00-04:00,6.5176,6.5177,6.5176,6.5177,0,4,0.0
2021-05-02 21:31:00-04:00,6.5177,6.5181,6.5177,6.5181,0,24,0.0
2021-05-02 21:32:00-04:00,6.5181,6.5183,6.5181,6.5183,0,4,0.0
2021-05-02 21:33:00-04:00,6.5183,6.5183,6.5182,6.5182,0,8,0.0
2021-05-02 21:34:00-04:00,6.5182,6.5182,6.5177,6.5177,0,10,0.0
2021-05-02 21:35:00-04:00,6.5177,6.5178,6.5177,6.5178,0,4,0.0
2021-05-02 21:36:00-04:00,6.5177,6.5177,6.5177,6.5177,0,2,0.0
2021-05-02 21:38:00-04:00,6.5177,6.5178,6.5177,6.5177,0,6,0.0
2021-05-02 21:39:00-04:00,6.5177,6.5177,6.5174,6.5174,0,8,0.0
2021-05-02 21:40:00-04:00,6.5171,6.5173,6.5169,6.5173,0,6,0.0
2021-05-02 21:41:00-04:00,6.5174,6.5176,6.5174,6.5175,0,10,0.0
2021-05-02 21:42:00-04:00,6.5175,6.5175,6.5175,6.5175,0,4,0.0
2021-05-02 21:43:00-04:00,6.5175,6.5175,6.5175,6.5175,0,6,0.0
2021-05-02 21:44:00-04:00,6.5175,6.5175,6.5171,6.5171,0,8,0.0
2021-05-02 21:45:00-04:00,6.5171,6.5179,6.5171,6.5179,0,16,0.0
2021-05-02 21:46:00-04:00,6.5179,6.5183,6.5179,6.5183,0,6,0.0
2021-05-02 21:47:00-04:00,6.5184,6.5187,6.5182,6.5182,0,12,0.0
2021-05-02 21:48:00-04:00,6.5182,6.5186,6.5182,6.5186,0,10,0.0
2021-05-02 21:49:00-04:00,6.5186,6.519,6.5186,6.519,0,8,0.0
2021-05-02 21:50:00-04:00,6.519,6.52,6.519,6.52,0,18,0.0
2021-05-02 21:51:00-04:00,6.5201,6.5203,6.52,6.5203,0,40,0.0
2021-05-02 21:52:00-04:00,6.5203,6.5203,6.5195,6.5195,0,26,0.0
2021-05-02 21:53:00-04:00,6.5196,6.5196,6.5191,6.5191,0,10,0.0
2021-05-02 21:54:00-04:00,6.5191,6.5196,6.5191,6.5191,0,20,0.0
2021-05-02 21:55:00-04:00,6.5191,6.52,6.5191,6.5199,0,16,0.0
2021-05-02 21:56:00-04:00,6.5201,6.5205,6.5201,6.5204,0,46,0.0
2021-05-02 21:57:00-04:00,6.5204,6.521,6.5204,6.521,0,12,0.0
2021-05-02 21:58:00-04:00,6.521,6.5214,6.521,6.5214,0,8,0.0
2021-05-02 21:59:00-04:00,6.5214,6.5215,6.5214,6.5215,0,6,0.0
2021-05-02 22:00:00-04:00,6.5217,6.5218,6.5216,6.5216,0,96,0.0
2021-05-02 22:01:00-04:00,6.5216,6.5216,6.5216,6.5216,0,4,0.0
2021-05-02 22:02:00-04:00,6.5216,6.5216,6.5216,6.5216,0,12,0.0
2021-05-02 22:03:00-04:00,6.5216,6.5222,6.5216,6.5222,0,16,0.0
2021-05-02 22:04:00-04:00,6.5222,6.5233,6.5222,6.5233,0,16,0.0
2021-05-02 22:05:00-04:00,6.5233,6.5244,6.5233,6.5244,0,12,0.0
2021-05-02 22:06:00-04:00,6.5241,6.5241,6.5234,6.5234,0,20,0.0
2021-05-02 22:07:00-04:00,6.5234,6.5234,6.5233,6.5233,0,12,0.0
2021-05-02 22:08:00-04:00,6.5234,6.5234,6.5233,6.5233,0,4,0.0
2021-05-02 22:09:00-04:00,6.5234,6.5234,6.5233,6.5233,0,10,0.0
2021-05-02 22:10:00-04:00,6.5235,6.5244,6.5235,6.5244,0,12,0.0
2021-05-02 22:11:00-04:00,6.5244,6.5247,6.5242,6.5247,0,18,0.0
2021-05-02 22:12:00-04:00,6.5247,6.5251,6.5247,6.5251,0,8,0.0
2021-05-02 22:13:00-04:00,6.5251,6.5251,6.5248,6.5248,0,4,0.0
2021-05-02 22:14:00-04:00,6.5249,6.525,6.5247,6.525,0,46,0.0
2021-05-02 22:15:00-04:00,6.525,6.525,6.5248,6.5248,0,6,0.0
2021-05-02 22:16:00-04:00,6.5249,6.5252,6.5249,6.525,0,28,0.0
2021-05-02 22:17:00-04:00,6.525,6.525,6.525,6.525,0,36,0.0
2021-05-02 22:18:00-04:00,6.525,6.525,6.5248,6.5248,0,8,0.0
2021-05-02 22:19:00-04:00,6.5248,6.5248,6.5248,6.5248,0,2,0.0
2021-05-02 22:20:00-04:00,6.5248,6.5248,6.5247,6.5247,0,10,0.0
2021-05-02 22:21:00-04:00,6.5247,6.5247,6.5245,6.5245,0,4,0.0
2021-05-02 22:22:00-04:00,6.5246,6.5247,6.5245,6.5245,0,6,0.0
2021-05-02 22:23:00-04:00,6.5245,6.5245,6.5245,6.5245,0,10,0.0
2021-05-02 22:24:00-04:00,6.5245,6.5245,6.5245,6.5245,0,4,0.0
2021-05-02 22:25:00-04:00,6.5245,6.5245,6.5243,6.5243,0,12,0.0
2021-05-02 22:26:00-04:00,6.5243,6.5245,6.5243,6.5245,0,4,0.0
2021-05-02 22:27:00-04:00,6.5245,6.5245,6.5244,6.5245,0,8,0.0
2021-05-02 22:28:00-04:00,6.5245,6.5247,6.5245,6.5245,0,14,0.0
2021-05-02 22:29:00-04:00,6.5245,6.5245,6.5245,6.5245,0,4,0.0
2021-05-02 22:30:00-04:00,6.5245,6.5245,6.5245,6.5245,0,6,0.0
2021-05-02 22:31:00-04:00,6.5245,6.5245,6.5245,6.5245,0,12,0.0
2021-05-02 22:32:00-04:00,6.5245,6.5245,6.5245,6.5245,0,4,0.0
2021-05-02 22:33:00-04:00,6.5245,6.5245,6.5244,6.5245,0,6,0.0
2021-05-02 22:34:00-04:00,6.5245,6.5245,6.5245,6.5245,0,48,0.0
2021-05-02 22:35:00-04:00,6.5245,6.5245,6.5245,6.5245,0,8,0.0
2021-05-02 22:36:00-04:00,6.5245,6.525,6.5245,6.525,0,10,0.0
2021-05-02 22:37:00-04:00,6.525,6.525,6.525,6.525,0,6,0.0
2021-05-02 22:38:00-04:00,6.525,6.525,6.5248,6.5248,0,4,0.0
2021-05-02 22:40:00-04:00,6.5248,6.5248,6.5248,6.5248,0,18,0.0
2021-05-02 22:41:00-04:00,6.5248,6.525,6.5248,6.525,0,6,0.0
2021-05-02 22:42:00-04:00,6.525,6.525,6.525,6.525,0,9,0.0
2021-05-02 22:43:00-04:00,6.525,6.525,6.525,6.525,0,4,0.0
2021-05-02 22:44:00-04:00,6.525,6.525,6.525,6.525,0,2,0.0
2021-05-02 22:45:00-04:00,6.525,6.525,6.525,6.525,0,4,0.0
2021-05-02 22:47:00-04:00,6.525,6.525,6.525,6.525,0,10,0.0
2021-05-02 22:48:00-04:00,6.525,6.525,6.525,6.525,0,2,0.0
2021-05-02 22:50:00-04:00,6.525,6.525,6.5249,6.5249,0,4,0.0
2021-05-02 22:51:00-04:00,6.525,6.525,6.5247,6.5247,0,18,0.0
2021-05-02 22:52:00-04:00,6.5247,6.5251,6.5247,6.5251,0,10,0.0
2021-05-02 22:53:00-04:00,6.5251,6.5251,6.5251,6.5251,0,2,0.0
2021-05-02 22:54:00-04:00,6.5251,6.5253,6.5251,6.5253,0,8,0.0
2021-05-02 22:55:00-04:00,6.5254,6.526,6.5254,6.526,0,24,0.0
2021-05-02 22:56:00-04:00,6.526,6.5261,6.5256,6.5256,0,8,0.0
2021-05-02 22:57:00-04:00,6.5256,6.5265,6.5256,6.5265,0,16,0.0
2021-05-02 22:58:00-04:00,6.5265,6.5265,6.5261,6.5261,0,10,0.0
2021-05-02 22:59:00-04:00,6.5261,6.5261,6.5261,6.5261,0,4,0.0
2021-05-02 23:00:00-04:00,6.5261,6.5261,6.5261,6.5261,0,4,0.0
2021-05-02 23:01:00-04:00,6.526,6.5261,6.5255,6.526,0,22,0.0
2021-05-02 23:02:00-04:00,6.526,6.526,6.526,6.526,0,6,0.0
2021-05-02 23:03:00-04:00,6.526,6.526,6.5259,6.5259,0,14,0.0
2021-05-02 23:04:00-04:00,6.526,6.526,6.5258,6.5258,0,6,0.0
2021-05-02 23:05:00-04:00,6.5259,6.5259,6.5259,6.5259,0,4,0.0
2021-05-02 23:06:00-04:00,6.5259,6.526,6.5259,6.5259,0,6,0.0
2021-05-02 23:07:00-04:00,6.5259,6.5259,6.5259,6.5259,0,4,0.0
2021-05-02 23:08:00-04:00,6.5259,6.526,6.5259,6.5259,0,6,0.0
2021-05-02 23:09:00-04:00,6.5259,6.5259,6.5259,6.5259,0,4,0.0
2021-05-02 23:10:00-04:00,6.5259,6.5259,6.5255,6.5255,0,18,0.0
2021-05-02 23:11:00-04:00,6.5255,6.5255,6.5254,6.5254,0,30,0.0
2021-05-02 23:12:00-04:00,6.5253,6.5253,6.5247,6.5247,0,18,0.0
2021-05-02 23:13:00-04:00,6.5247,6.5249,6.5247,6.5249,0,8,0.0
2021-05-02 23:15:00-04:00,6.5249,6.5249,6.5247,6.5249,0,18,0.0
2021-05-02 23:16:00-04:00,6.5249,6.5249,6.5248,6.5249,0,6,0.0
2021-05-02 23:19:00-04:00,6.5246,6.5246,6.5242,6.5242,0,24,0.0
2021-05-02 23:20:00-04:00,6.5242,6.5242,6.5242,6.5242,0,4,0.0
2021-05-02 23:21:00-04:00,6.5242,6.5242,6.5242,6.5242,0,6,0.0
2021-05-02 23:23:00-04:00,6.5242,6.5245,6.5242,6.5245,0,6,0.0
2021-05-02 23:24:00-04:00,6.5246,6.5252,6.5246,6.5252,0,10,0.0
2021-05-02 23:25:00-04:00,6.5252,6.5252,6.525,6.525,0,6,0.0
2021-05-02 23:26:00-04:00,6.525,6.5253,6.525,6.5253,0,6,0.0
2021-05-02 23:27:00-04:00,6.5253,6.5256,6.5252,6.5256,0,8,0.0
2021-05-02 23:28:00-04:00,6.5256,6.5256,6.5255,6.5255,0,16,0.0
2021-05-02 23:29:00-04:00,6.5255,6.5255,6.5254,6.5254,0,4,0.0
2021-05-02 23:31:00-04:00,6.5254,6.5254,6.5254,6.5254,0,2,0.0
2021-05-02 23:32:00-04:00,6.5255,6.5256,6.5255,6.5255,0,14,0.0
2021-05-02 23:33:00-04:00,6.5255,6.5255,6.525,6.525,0,6,0.0
2021-05-02 23:34:00-04:00,6.525,6.525,6.5249,6.5249,0,24,0.0
2021-05-02 23:35:00-04:00,6.5249,6.5249,6.5247,6.5249,0,25,0.0
2021-05-02 23:36:00-04:00,6.5249,6.5249,6.5247,6.5247,0,20,0.0
2021-05-02 23:37:00-04:00,6.5247,6.5248,6.5236,6.5236,0,26,0.0
2021-05-02 23:38:00-04:00,6.5237,6.5241,6.5237,6.5241,0,12,0.0
2021-05-02 23:39:00-04:00,6.5241,6.5241,6.5241,6.5241,0,2,0.0
2021-05-02 23:42:00-04:00,6.5241,6.5241,6.5241,6.5241,0,2,0.0
2021-05-02 23:43:00-04:00,6.5239,6.524,6.5239,6.524,0,2,0.0
2021-05-02 23:45:00-04:00,6.5238,6.524,6.5237,6.524,0,50,0.0
2021-05-02 23:46:00-04:00,6.524,6.524,6.5237,6.524,0,18,0.0
2021-05-02 23:47:00-04:00,6.524,6.5241,6.524,6.5241,0,4,0.0
2021-05-02 23:48:00-04:00,6.5241,6.5241,6.5241,6.5241,0,4,0.0
2021-05-02 23:49:00-04:00,6.5242,6.5245,6.5242,6.5245,0,10,0.0
2021-05-02 23:50:00-04:00,6.5245,6.5245,6.5243,6.5243,0,6,0.0
2021-05-02 23:51:00-04:00,6.5243,6.5243,6.5242,6.5242,0,6,0.0
2021-05-02 23:52:00-04:00,6.5242,6.5242,6.5242,6.5242,0,6,0.0
2021-05-02 23:53:00-04:00,6.5242,6.5242,6.5242,6.5242,0,4,0.0
2021-05-02 23:57:00-04:00,6.5243,6.5252,6.5243,6.5252,0,18,0.0
2021-05-02 23:58:00-04:00,6.5252,6.5255,6.5252,6.5255,0,6,0.0
2021-05-02 23:59:00-04:00,6.5255,6.5255,6.5252,6.5253,0,10,0.0
2021-05-03 00:00:00-04:00,6.5253,6.5253,6.5252,6.5252,0,6,0.0
2021-05-03 00:01:00-04:00,6.5254,6.5256,6.5254,6.5255,0,26,0.0
2021-05-03 00:03:00-04:00,6.5255,6.5255,6.5255,6.5255,0,4,0.0
2021-05-03 00:04:00-04:00,6.5255,6.5255,6.5255,6.5255,0,6,0.0
2021-05-03 00:05:00-04:00,6.5255,6.5255,6.5255,6.5255,0,6,0.0
2021-05-03 00:06:00-04:00,6.5255,6.5255,6.5255,6.5255,0,28,0.0
2021-05-03 00:07:00-04:00,6.5255,6.5255,6.5255,6.5255,0,8,0.0
2021-05-03 00:08:00-04:00,6.5255,6.5255,6.5255,6.5255,0,6,0.0
2021-05-03 00:09:00-04:00,6.5255,6.5255,6.5255,6.5255,0,4,0.0
2021-05-03 00:10:00-04:00,6.5255,6.5255,6.5255,6.5255,0,2,0.0
2021-05-03 00:11:00-04:00,6.5255,6.5255,6.5255,6.5255,0,2,0.0
2021-05-03 00:12:00-04:00,6.5255,6.5255,6.5255,6.5255,0,4,0.0
2021-05-03 00:13:00-04:00,6.5255,6.5255,6.5255,6.5255,0,2,0.0
2021-05-03 00:14:00-04:00,6.5255,6.5255,6.5255,6.5255,0,8,0.0
2021-05-03 00:15:00-04:00,6.5255,6.5255,6.5255,6.5255,0,10,0.0
2021-05-03 00:16:00-04:00,6.5255,6.5256,6.5255,6.5256,0,4,0.0
2021-05-03 00:17:00-04:00,6.5256,6.5257,6.5256,6.5257,0,4,0.0
2021-05-03 00:18:00-04:00,6.5256,6.5257,6.5256,6.5257,0,4,0.0
2021-05-03 00:19:00-04:00,6.5257,6.5257,6.5256,6.5256,0,4,0.0
2021-05-03 00:20:00-04:00,6.5256,6.5257,6.5256,6.5257,0,6,0.0
2021-05-03 00:21:00-04:00,6.5256,6.5257,6.5256,6.5256,0,4,0.0
2021-05-03 00:22:00-04:00,6.5256,6.5257,6.5256,6.5256,0,8,0.0
2021-05-03 00:23:00-04:00,6.5256,6.5256,6.5256,6.5256,0,2,0.0
2021-05-03 00:25:00-04:00,6.5256,6.5257,6.5256,6.5257,0,6,0.0
2021-05-03 00:26:00-04:00,6.5257,6.5257,6.5257,6.5257,0,2,0.0
2021-05-03 00:28:00-04:00,6.5258,6.5262,6.5258,6.5262,0,8,0.0
2021-05-03 00:29:00-04:00,6.5261,6.5262,6.5261,6.5262,0,4,0.0
2021-05-03 00:30:00-04:00,6.5262,6.5262,6.5262,6.5262,0,2,0.0
2021-05-03 00:31:00-04:00,6.5265,6.5266,6.5265,6.5265,0,4,0.0
2021-05-03 00:32:00-04:00,6.5266,6.5266,6.5265,6.5265,0,2,0.0
2021-05-03 00:33:00-04:00,6.5266,6.5268,6.5265,6.5268,0,6,0.0
2021-05-03 00:34:00-04:00,6.5268,6.5268,6.5265,6.5265,0,28,0.0
2021-05-03 00:35:00-04:00,6.5267,6.5268,6.5267,6.5268,0,2,0.0
2021-05-03 00:36:00-04:00,6.5269,6.5269,6.5268,6.5268,0,6,0.0
2021-05-03 00:37:00-04:00,6.5269,6.5269,6.5265,6.5265,0,28,0.0
2021-05-03 00:38:00-04:00,6.5265,6.5268,6.5265,6.5268,0,8,0.0
2021-05-03 00:39:00-04:00,6.5268,6.5268,6.5268,6.5268,0,2,0.0
2021-05-03 00:40:00-04:00,6.5268,6.5268,6.5268,6.5268,0,2,0.0
2021-05-03 00:44:00-04:00,6.5267,6.5268,6.5266,6.5268,0,6,0.0
2021-05-03 00:45:00-04:00,6.5267,6.5267,6.5265,6.5265,0,4,0.0
2021-05-03 00:46:00-04:00,6.5264,6.5265,6.5264,6.5265,0,4,0.0
2021-05-03 00:47:00-04:00,6.5265,6.5266,6.5265,6.5266,0,6,0.0
2021-05-03 00:48:00-04:00,6.5266,6.5266,6.5266,6.5266,0,4,0.0
2021-05-03 00:49:00-04:00,6.5266,6.5269,6.5266,6.5269,0,8,0.0
2021-05-03 00:50:00-04:00,6.527,6.527,6.5267,6.527,0,37,0.0
2021-05-03 00:51:00-04:00,6.527,6.527,6.5267,6.527,0,14,0.0
2021-05-03 00:52:00-04:00,6.527,6.527,6.5267,6.5267,0,14,0.0
2021-05-03 00:53:00-04:00,6.5266,6.5266,6.5265,6.5266,0,6,0.0
2021-05-03 00:54:00-04:00,6.5266,6.5266,6.5265,6.5265,0,4,0.0
2021-05-03 00:55:00-04:00,6.5265,6.5265,6.5262,6.5262,0,6,0.0
2021-05-03 00:56:00-04:00,6.5263,6.5265,6.5262,6.5265,0,24,0.0
2021-05-03 00:57:00-04:00,6.5265,6.5265,6.5262,6.5265,0,12,0.0
2021-05-03 00:58:00-04:00,6.5265,6.5266,6.5262,6.5266,0,16,0.0
2021-05-03 00:59:00-04:00,6.5266,6.5266,6.5265,6.5265,0,2,0.0
2021-05-03 01:00:00-04:00,6.5265,6.5266,6.5264,6.5265,0,10,0.0
2021-05-03 01:01:00-04:00,6.5265,6.5265,6.5264,6.5264,0,10,0.0
2021-05-03 01:02:00-04:00,6.5267,6.5269,6.5267,6.5269,0,6,0.0
2021-05-03 01:03:00-04:00,6.5269,6.5269,6.5264,6.5264,0,8,0.0
2021-05-03 01:04:00-04:00,6.5264,6.5269,6.5264,6.5269,0,24,0.0
