,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy,CDM22 Curncy
,open,high,low,close,volume,num_trds,value
2021-09-30 10:17:00-04:00,78.66,78.66,78.66,78.66,1,1,78.66
2021-09-30 10:48:00-04:00,78.95,78.95,78.95,78.95,1,1,78.95
2021-09-30 12:52:00-04:00,78.795,78.795,78.795,78.795,1,1,78.795
2021-09-30 13:19:00-04:00,78.81,78.82,78.81,78.82,14,4,1103.425
2021-09-30 14:11:00-04:00,78.88,78.88,78.88,78.88,2,1,157.76
