,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy,CDH22 Curncy
2021-09-30 12:12:00-04:00,78.785,78.785,78.775,78.775,6,3,472.68
2021-09-30 12:14:00-04:00,78.76,78.76,78.76,78.76,3,1,236.28
2021-09-30 12:15:00-04:00,78.77,78.77,78.77,78.77,2,1,157.54
2021-09-30 12:16:00-04:00,78.745,78.755,78.745,78.755,3,3,236.25
2021-09-30 12:17:00-04:00,78.75,78.75,78.74,78.74,3,3,236.24
2021-09-30 12:18:00-04:00,78.755,78.755,78.755,78.755,1,1,78.755
2021-09-30 12:28:00-04:00,78.76,78.76,78.76,78.76,1,1,78.76
2021-09-30 12:36:00-04:00,78.775,78.79,78.775,78.79,7,3,551.455
2021-09-30 12:37:00-04:00,78.81,78.825,78.81,78.81,7,3,551.7
2021-09-30 12:38:00-04:00,78.815,78.815,78.815,78.815,1,1,78.815
2021-09-30 13:17:00-04:00,78.775,78.79,78.775,78.79,8,5,630.24
2021-09-30 13:29:00-04:00,78.765,78.775,78.765,78.775,6,4,472.625
2021-09-30 13:34:00-04:00,78.73,78.73,78.73,78.73,1,1,78.73
2021-09-30 13:44:00-04:00,78.7,78.705,78.7,78.705,2,2,157.405
2021-09-30 13:45:00-04:00,78.71,78.71,78.71,78.71,1,1,78.71
2021-09-30 13:52:00-04:00,78.765,78.765,78.765,78.765,5,2,393.825
2021-09-30 14:31:00-04:00,78.955,78.955,78.955,78.955,1,1,78.955
2021-09-30 14:43:00-04:00,78.965,78.965,78.965,78.965,1,1,78.965
2021-09-30 15:06:00-04:00,78.955,78.955,78.955,78.955,1,1,78.955
