,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty,S Q1 Comdty
,open,high,low,close,volume,num_trds,value
2021-05-17 20:00:00-04:00,1525.0,1526.5,1525.0,1525.5,12,11,18311.25
2021-05-17 20:01:00-04:00,1526.0,1528.75,1526.0,1527.75,23,16,35146.0
2021-05-17 20:03:00-04:00,1526.5,1526.5,1526.5,1526.5,2,1,3053.0
2021-05-17 20:05:00-04:00,1526.75,1527.0,1526.75,1526.75,7,3,10687.5
2021-05-17 20:07:00-04:00,1528.5,1529.0,1528.5,1529.0,3,3,4586.0
2021-05-17 20:08:00-04:00,1529.75,1530.25,1529.75,1530.25,3,3,4589.75
2021-05-17 20:09:00-04:00,1530.5,1532.25,1530.5,1532.25,11,4,16841.0
2021-05-17 20:10:00-04:00,1532.25,1532.25,1531.25,1531.25,16,5,24510.5
2021-05-17 20:12:00-04:00,1531.25,1531.25,1531.25,1531.25,1,1,1531.25
2021-05-17 20:14:00-04:00,1531.25,1531.25,1531.25,1531.25,2,2,3062.5
2021-05-17 20:16:00-04:00,1531.25,1531.25,1531.25,1531.25,1,1,1531.25
2021-05-17 20:19:00-04:00,1531.25,1531.25,1531.25,1531.25,2,1,3062.5
2021-05-17 20:20:00-04:00,1531.25,1531.25,1531.25,1531.25,1,1,1531.25
2021-05-17 20:22:00-04:00,1532.5,1532.5,1531.75,1531.75,3,3,4596.0
2021-05-17 20:23:00-04:00,1532.0,1532.0,1532.0,1532.0,2,2,3064.0
2021-05-17 20:27:00-04:00,1530.75,1530.75,1530.25,1530.25,5,2,7651.75
2021-05-17 20:28:00-04:00,1530.0,1530.0,1529.75,1529.75,8,2,12238.5
2021-05-17 20:29:00-04:00,1530.0,1530.0,1530.0,1530.0,1,1,1530.0
2021-05-17 20:30:00-04:00,1530.0,1530.0,1530.0,1530.0,1,1,1530.0
2021-05-17 20:33:00-04:00,1530.5,1530.75,1530.5,1530.75,2,2,3061.25
2021-05-17 20:35:00-04:00,1530.5,1530.5,1530.5,1530.5,1,1,1530.5
2021-05-17 20:37:00-04:00,1530.25,1530.5,1530.25,1530.5,3,2,4591.25
2021-05-17 20:41:00-04:00,1530.5,1530.5,1530.5,1530.5,2,1,3061.0
2021-05-17 20:43:00-04:00,1530.0,1530.0,1530.0,1530.0,1,1,1530.0
2021-05-17 20:44:00-04:00,1530.5,1531.75,1530.5,1531.5,21,7,32151.5
2021-05-17 20:45:00-04:00,1531.5,1531.5,1531.5,1531.5,1,1,1531.5
2021-05-17 20:46:00-04:00,1532.0,1532.25,1532.0,1532.25,4,4,6128.25
2021-05-17 20:48:00-04:00,1532.0,1532.0,1532.0,1532.0,2,2,3064.0
2021-05-17 20:51:00-04:00,1531.25,1531.25,1531.25,1531.25,1,1,1531.25
2021-05-17 20:53:00-04:00,1531.25,1531.25,1531.0,1531.0,2,2,3062.25
2021-05-17 20:55:00-04:00,1530.75,1530.75,1530.75,1530.75,1,1,1530.75
2021-05-17 20:58:00-04:00,1531.5,1531.5,1531.5,1531.5,1,1,1531.5
2021-05-17 21:00:00-04:00,1532.0,1532.5,1531.75,1532.0,30,21,45961.5
2021-05-17 21:01:00-04:00,1532.0,1532.0,1532.0,1532.0,1,1,1532.0
2021-05-17 21:03:00-04:00,1532.25,1532.25,1532.25,1532.25,1,1,1532.25
